"","id","content",
"5283","448451754","저런사람들 다 일본으로 추방했으면.",
"5284","448451750","아베가 저러니 우릴 기만하지
먹이와 공짜앞에 존심도 없는....",
"5285","448451748","한심한 인간아.
고작 이런거에 니 정신과 자존심을 팔아먹나?",
"5286","448451739","자존심도 없냐 쪼ㄷr들아

난 그닥 반일감정 없는 편인데 요즘 시국만큼은 지킬건 지키고 산다.ㅉㅉㅉ

나중에 사이좋게 지내더라고 뭔가 해야 할땐 확실히 좀 하자",
"5287","448451738","한심한 인간들",
"5288","448451736","얼마나 비웃고 있슬까?  그럼 그렇지 니깟 ♪♪들이라며 ㅜ.ㅜ",
"5289","448451735","생각들하고 살자고요
일본이.왜 우리를 깔보는지
답답하다.",
"5290","448451734","냄비근성하곤",
"5291","448451726","거지근성
나라도 팔아먹겠다",
"5292","448451722","공짜좋아하는  냄비근성

버러지같은것들  ㅉㅉ",
"5293","448451720","속 창이리 없는 것들
유니클로 옷 안입으면 어디 병니냐?
유니크로 매진ㅇ 기웃거리는것들 
평생 왜구 발바닥이나 핣고 살아라",
"5294","448451714","정신 차리라고 유니클로 사는 사람들아!
왜 일본 놈들 돈벌게 해주냐고!
돈 쓰는건 당신들 자유지만
그 돈으로 일본 놈들 국방비에 쓴다고 생각해 봐라.
저것들은 언제고 우리나라 넘볼 놈들이다.
일본제품 불매하자.
가지도 말자.
제발 부탁이다.
정신들 챙겨라.",
"5295","448451713","시민 사회 단체들은 뭐하나~ 이 매장 앞에 가서 피켓팅이라도 해라!
우리나라 애국자 태극기 부대는 뭐하나!~ 이 매장 앞에가서 침묵 피켓팅 하는 것이 애국이니라!",
"5296","448451707","거지같은  ♪♪들아
본토 ♩~ 들이  
얼마나  비웃건나~~
입을 옷이 없더냐?",
"5297","448451704","♩~은 공짜라면
지부모도 팔아쳐먹을놈들이다
에이♪♩보다더못한♬♪놈들
♪♬♩♪♪~랑씹을떼서개나줘버려라",
"5298","448451700","역시 우리 국민은 일본에게 또 당해야하는건가
참 슬프도다",
"5299","448451698","탑텐에서 7,900원이던데....  조삼모사 같은 경우라니...ㅠㅠ",
"5300","448451697","쪽팔린다",
"5301","448451693","개념 없는  거  지 세   끼   들",
"5302","448451692","ㅋㅋㅋ 여기서 댓글 단 사람 중에 간 사람잇다",
"5303","448451682","살사람 사고 안사는 사람은 안사는거지
양성희기자야 뭘 바라고 기사낸거니?
한시간만에 순삭이니 우루루 달려가서 사라고? 유니클로 기사 줄줄이 나오는거 보니 공격적 마케팅하나보다.그런데  난 안사",
"5304","448451671","얼마나 살림살이가 궁핍하면 자존심까지 팔아가며 공짜내복 입겠니 .. 쯧쯧쯧 
더러운 그지들",
"5305","448451670","우리 그러지맙시다
자존심은 지켜야지!
세상에 공짜는없다 ㆍ",
"5306","448451659","그래 좋겠다   세상 공짜는없다 7만원이상 산돈에다 포힘시켰다 매국노들아",
"5307","448451658","사스가   ♩♬,
얏빠리 ♪♪,
  소리 듣겠네",
"5308","448451656","여전하네
쉽게 식는 냄비국민성",
"5309","448451649","내복 거지들이냐 ㅉㅉ
그거 하나 얻을라고",
"5310","448451639","우리나라에 히트텍없냐
이런거하나에도 무너지는 인간들이
일제시대 때 작은 이익에도 밀정하고도 남지",
"5311","448451637","다행히 내주변에 저런돼지들이 없어 감사하게 생각합니다",
"5312","448451632","에라이~~~ 써..글...넘들아....;;;",
"5313","448451630","에그 찌질이들 공짜라면 머든지 좋아하는 ♪~들 !

그거 입고 유전자 변형이나 생겨라 !!!!!!

이시키들아 정신이 있는거냐 없는거냐 ! 주관없는 ♩♩♪♪♬♬들!!!!!!!!!!!!!",
"5314","448451591","일본꺼는 공짜도 싫다!!! 왜 그런델 가누!!!",
"5315","448451571","아직도 거지근성을 버리지 못했구나.",
"5316","448451568","거지근성.. 욕 먹고 무시 당해도 싸다.",
"5317","448451566","♪♪들이 많군",
"5318","448451554","구매한사람들 가슴에손을얹고 곰곰히생각해봐라~ 진심 나는 떨거지가 아닐까 라고
ㅉㅉ 그지그지상~그~지들",
"5319","448451534","한국인들이 먹고 살만해졌지만 
사실은 아직도 거지근성 ,",
"5320","448451501","진짜 미래가 안보이는 나라다. 국민 수준이 이정도",
"5321","448451497","갠차나요
국개들도 지들 세비 인하하자고 하니까 한넘도 찬성하지 않았어요
그냥 하고픈대로 하고 살아요~~",
"5322","448451494","어떤 ㄱ ㅐ돼지들이냐??!",
"5323","448451481","그 히트텍 없다고..얼어죽냐..",
"5324","448451462","울 아버지가
 "공짜 좋아하면 대머리된다~~"
고 하셨는데?",
"5325","448451460","불매운동을 해도 참여 안하고 눈치보는 이들이 이때다싶어 등장했지싶다. 국민의 백프로가 참여 안 할거란걸 알지않았는가.실망할 꺼리가 안된다. 착실하게 가던길 계속 가면된다.",
"5326","448451433","역시 ♪♬",
"5327","448451427","방사능 덕지덕지 묻은거 공짜라고 싱글벙글 가져가는 멍청이가 있다고?",
"5328","448451415","공짜라면 양잿물도 마실 색기들 ㅈㅈㅈ",
"5329","448451405","이거 왠지 우니클로 광고 느낌",
"5330","448451403","공짜좋아 하는 냄비족속들!",
"5331","448451384","도대체 ...
이 기사로 찌라시와  기래기가 노리는것은 무엇일까?",
"5332","448451360","대한민국 국민을 대놓고 광고 송출로 무시하는데, 공짜라고 북적이는 소비자들... 미개하다 정말.",
"5333","448451359","공짜라면 영혼도 팔겠네 거.지.새.끼 들아~~~!!!",
"5334","448451322","에휴..이러니 ♩♬놈들한테 평생당하지.",
"5335","448451304","일본은 우릴 너무 잘알아",
"5336","448451293","에라이!!!",
"5337","448451289","저러니 일본놈들한테 무시를 당하지. 그깐 히트텍이 뭐라고. 한심하다",
"5338","448451265","하여간 ,,, 이래서  안된다니깐,,유아교육,시키자",
"5339","448451264","씁쓸하넹   ~~민족의 자존심을  지켜으면해요  돈있음 발열내의 기부하고싶네요 ㅠ ㅠ",
"5340","448451241","정신 챙기라!",
"5341","448451224","그 옷 입고들 땀띠나게  따뜻한 겨울 나시요들~~~
허허참~~",
"5342","448451220","21세기 신 매국노",
"5343","448451219","광고 대신 하는 기사...
안 낚인다...",
"5344","448451211","♬♪들",
"5345","448451210","왜 내복을 줬겠냐?  "안에 입을꺼니깐 사람들이 모를꺼야" "공짜로 받는거니깐 괜찮" 라고 생각,  허나 사람의 마음이란게 안에 공짜로 준 내복입고 반일을 동조하기 힘들어지는거지.",
"5346","448451185","쪽팔린다",
"5347","448451180","꽁짜 좋아 하면 어떻게 된다? 대머리 조심해라 ㅋㅋㅋ",
"5348","448451175","DNA는 거짓말 못해!!",
"5349","448451174","기레기... ㅉㅉㅉ",
"5350","448451169","제발!꼼수에 놀아나지 말고, 공짜?로 우리의 자존감에 생채기 내지 말고~
슬프다ㅜㅜㅜ   공짜라면 내 영혼도 팔 셈인가??",
"5351","448451155","어차피 일베들은 침흘리면서 샀을거고.. 
중국이나 동남아등에서 온 외국유학생들도 신나서 샀을거고..
그정도면 동날만하다~~ 하지만.. 
외국유학생들은 장기적인 손님이 아니니 유니꼴로는 헛장사 헛마케팅을 한게 된 꼴이지..
너무 실망 맙시다..",
"5352","448451151","개돼지들이줄섯나보네",
"5353","448451138","천한 ♩♬들 그렇치 머   좌존심 도 없는 천 한 ♪♪ 들",
"5354","448451135","전략이다 서서히 자존감을 떨어뜨려서
무력화시키려는 고차원적인",
"5355","448451124","아베한테 가서 한번씩 몸 바치고 와라 아지매들아..."",
"5356","448451117","자존심도 없고,,
쪽팔린건 알꺼야..
제발 이러고 싶진 않았을거라고 생각합니다.",
"5357","448451111","알기로는     토착왜구들이     가져갔다고      그러던데      입은사람은     토착왜구로보면됨      토착왜구찿기쉽죠",
"5358","448451098","에휴 나가 뒤져라 이것들아",
"5359","448451090","일베, 토종왜구. 
10만은 넘지...",
"5360","448451089","죠ㅡ센징wwwwwwww",
"5361","448451088","그러니. 일본이 우리국민을
우습게본다
아무리 싸고 공짜로. 준다해도
그렇게  했어야 하나
가슴이. 먹먹 하내요",
"5362","448451087","맞다  혐안자들은 비웃겠지

얼마 못 간다는

개돼지는 어쩔 수 없다고",
"5363","448451081","에라이!!",
"5364","448451068","우기네^^속지 마.. 부산지역... 매장 텅텅 비워있더라.. 이런 기사 자체가 불매운동을 희미하게 만들어용
 몇몇 짜고 치는 속임수...",
"5365","448451057","숨어사는 죄새끼들이 아직도 득시글..
케쉐이들.
마음속에 매국노 평생 간직하고 살아라",
"5366","448451044","이게 나라냐 
곧 다시 일본여행  품절 
아베 화이팅이라는 구호와함께  욱일기가 대한민국에  나부끼리라 
민족성하고는",
"5367","448451041","머니투데이는 조선일보 따까리!",
"5368","448451032","또다시 유니클로가 웃겠네
한국사람들은 조금만풀면 까먹는다고 생각하겠지....
선물받은 사람들 지금부터라도 불매하세요  저넘들이 울도록",
"5369","448451019","거지냐",
"5370","448451015","그거 안입으면안돼나  다른것도많잖아  공짜준다니까 그지들도아니고  항사끝나고 매출안오르면  분명히 일본신문에   그지같은 한국민하고 바로 기사나온다 봐라",
"5371","448451014","참 이기적",
"5372","448451000","진심 부끄럽다. 그 거지같은 내복이 뭐라고.",
"5373","448450999","창피하다...........   최소한의 자존심은 지켜야 하건만.......",
"5374","448450986","일베충이냐? 부끄러운  매국노 인간들  버러지네",
"5375","448450983","내복한장에 자존심을 버리다니.",
"5376","448450960","미친것들
지에미 딸들이 일본놈들에게 유린되도
히트텍을 입어야지ㅋㅋ",
"5377","448450959","공짜 좋아하면 머리 벗겨진다 ㅉㅉㅉ",
"5378","448450955","돈 없이 한국에 살고 있는 왜구들 다 몰려 갔구만.",
"5379","448450953","토착왜구 지지 세력들 대다나다 ㅋㅋㅋㅋㅋ
그러니 개, 돼지 소리 듣는거다",
"5380","448450950","그져 공짜라면  가랭이도 벌리는것들ㅡㅡ
대한인 맞냐?",
"5381","448450936","거지냐 공짜 좋아하게?? 한심한 ㅂ   ㅅ 들",
"5382","448450933","그지근성은  못버린다",
"5383","448450931","역시 ♪♩쓰",
"5384","448450928","개돼지들이 저런거 입어본들 개돼지지",
"5385","448450927","그거 얼마나 한다고....",
"5386","448450924","거지 근성은 제발 좀 버리자",
"5387","448450920","진짜  한마디로  조센지  ㅇ  은 별수없구나   지금 정부는  일본수출규제여파로  지소미아 문제와  미국 방위비협상에서  힘겨운 싸움을 하고 있는데  참 어이없는  족속들    개인의 자유?   참 자유스런 대한민국 국민이네   유니클로 아니면 살곳  살물건이 없데?   아직도 정신못차리고  이런부류인간들이  정부가 일못한다고 불평불만 많은 인간들이지   각성합시다",
"5388","448450918","나라 팔아 먹을 놈들!",
"5389","448450915","그지냐?",
"5390","448450908","공짜는  계속  머거준다.  그러나   돈은  못준다.    우리를 위하여  봉사한다면   말리지는  않겠다.   그 정신 계속 살려서  일년에  수억달러  한국에   주라",
"5391","448450904","진짜 자존심도 없는 민족인가 
역사를 알면 절대 사면 안되지 유니클로 사장이 대놓고 한국인 디스를 했는데 
개돼지 인증 좀 하지말자",
"5392","448450902","히트텍 한장에 민족적 자존심을 파는 저렴한 인간들과 같은 공기를 마신다는 게 참 역겹고 슬프다. 에이 싸구려 인간들 같으니라구. ㅠㅠ",
"5393","448450901","그래도 안사.",
"5394","448450896","부끄럽다.",
"5395","448450892","참 슬픈생각이드는건 저만 그런가요",
"5396","448450891","일본에서 정말 ♪~은 거지라고 해도 할 말 없겠슴",
"5397","448450886","이거 우리 조롱하는건데~~넘어가네~어지간히들 생각이 없네~~거지들인가?!!",
"5398","448450850","거지같이 자존심도 없는족속들 ~
ㅉ ㅉ ~",
"5399","448450848","유니클로 말고. 우리나라에서 파는 히트텍 있는데 굳이 왜 공짜로 받으려고 하나?",
"5400","448450843","진짜 한심한 인간들이네",
"5401","448450838","조선지ㅇ  썩은 정신을 가지고 이럭쿵 저럭쿵 하는 소리 부끄러운 일이다. 에이라~ ♪♪놈들!",
"5402","448450833","조상이나 자식보기 안부끄러움? 꼴랑 만원짜리에 양심을 팔아먹네..  에라이 나가 뒤지세요",
"5403","448450831","미국에서사는데 나는20불짜리 잠바도안샀거늘..일제 간장도안샀다!!!",
"5404","448450822","광고 해주나?",
"5405","448450820","어쩔수 없는 ♩♪근성..............   ㅠㅠ.  창피하다.........",
"5406","448450802","낯뜨거워서 원",
"5407","448450754","누구냐.. 쯔쯔",
"5408","448450750","한국에 사는 외국인들이 샀을거라 믿는다..",
"5409","448450742","사람과 짐승의 다른점은 자존감이 있느냐 없느냐의 차이입니다.  단순한  자기의 유익을 위해  자존감을 버린다면....
참으로 서글픈 현실이 실망 스럽네요~",
"5410","448450735","빙  신  들",
"5411","448450732","정말 이기적인 ♬♬ 많구나?
하늘에서 독립운동가들이 통탄을 하겠다...
ㅁ ㅓㅈ ㅓㄹ ㅣ들~~~",
"5412","448450721","지금  저리   줘놓고
나중에 가격    올릴라고
그리고
한국인들아
줏데좀  있어라
꽁짜껴준다  하니
거지처 럼  몰려가냐
아이구
설민석    방송못봤냐",
"5413","448450708","♪♪가 ♩♬을 우습게 보는거지......",
"5414","448450691","매국노 섹 키들",
"5415","448450685","제목 참 광고하냐
언론도 개혁대상이다 
불매 생활화",
"5416","448450682","일본 거 사는 무개념들.",
"5417","448450648","공짜라면 쯧쯧  국민이라면 나라에 의리가 있어야지",
"5418","448450643","그만큼 집안경제가 어렵다는거겟지요
집안 살림이 넉넉하면
그깟  싸구려  원단으로 만든 옷 공짜로 준다고
사람들이 몰릴까요?",
"5419","448450641","아베가 정권을 더 오랫동안 유지해야한다.
일본놈들의 더러운 속내를 우리국민들이 피부로 느껴야 일본을 이길 수 있다.
아베야 영원히 장기집권하거라",
"5420","448450636","할말이 없네...",
"5421","448450631","에라 ~ ~

대한민국 국민이란게 참으로 부끄럽다 

너희같은 친일들 때문에 나라가 망하는 것이고 

생각없는 너희들 머리통에 똥물을 끼얹고 싶다",
"5422","448450622","부끄러운줄 아시오~~",
"5423","448450620","냄비근성 정확히 파악했군
♪♪ 욕할것 없다
상대성도 모르는것들 ~",
"5424","448450616","21세기 친일파 자손 자가 검진 같다 ㅋㅋㅋ",
"5425","448450611","방사능이나     세륨포함됫는지     조사하고입어라      공짜라고막입다     그냥가는수가있다     그냥줄넘들이아니다",
"5426","448450609","반품해라  부끄럽지 않니 
너는 한국사람이야",
"5427","448450607","냄비근성맞네..",
"5428","448450601","우리를 거지로 만들고 조롱하는구나",
"5429","448450597","저 개새덜은
아직도 정신을 못차렸나??
왜 사람들 간을보남~~@-@
이간계인가??
유클 히트텍 전혀 따습지않고
걍 그렇더만
 아베넘 도와주는 
모양새 만들지말고 줏대없이
유클서 얼쩡대지 말더라고~~ㅗㅗ",
"5430","448450591","난 안샀다",
"5431","448450584","없어져야 할 나라",
"5432","448450572","ㅅ브랄 그지같은 너ㅁ들......",
"5433","448450556","중국사람들 이겠지
한국당원들하고",
"5434","448450534","공짜면 가리는게 없나?",
"5435","448450522","왠  개   망신",
"5436","448450521",""오프라인 구매 고객에게"

온라인은 안되고 오프라인만 적용된 이유가 뭘까?

일본인들은 "거지"와 같은 한국의 개돼지를 보고 싶을 뿐이다.",
"5437","448450520","♪♩ 썩었다!",
"5438","448450519","참 ?대단하다  대단해ㅉㅉㅉ",
"5439","448450511","그지시키들 공짜 하면 줄서서 빋아가는 족속 아 조낸 한심하다 불매 떠나서 공짜하면 인간들.사족을 못쓰네",
"5440","448450497","마니들 공짜 히트텍 내복입고 ♬♪ 앞잡이 인증하세요~~~",
"5441","448450489","별수없네  조선넘들!!!",
"5442","448450488","선조님들 죄송합니다.. 아직도 정신 못차린 국민들이 있네요...",
"5443","448450483","뇌에 우동만 가득 찼구나??",
"5444","448450474","그래서 유니기사를 머니에서
젤  자주 보네
아베랑  친한가봐
머니기레기",
"5445","448450446","몰려든 사진 한잔만 보여주면 믿어줄게.
어디서 물타기냐...",
"5446","448450445","일제시대였으면 다 나라 팔아먹었을 매국노들이네.. 퉷퉷",
"5447","448450444","한국인은 냄비라는걸 증명 하는건가..하...",
"5448","448450436","이런 친일파후손   일베스러운  노예들이  이렇게많네 ~",
"5449","448450435","거지 ♬♩들도 아니고..
집에 옷한벌 없냐..?
옛날 자유당시절..
막걸리 한주전자, 비누 몇개에 투표해 찍어줬지..
전두환때는 묻지마 관광에 찍어주고..",
"5450","448450425","히트택 그게 뭐라고 공짜에 양심파네ㅉㅉ",
"5451","448450400","그러니 ♬♩ 소리를듣지",
"5452","448450389","이러니 ~~ 히트텍 한장에 자존심까지 팔아버리네요 ㅠㅠ  히트넥 한장만도 못 한 인생들이라니~~~ 한심하다!!",
"5453","448450385","구매하는사람들이 어려운사람들이 아니에요.   이러니 일본이 한국을 우습게 보지... ㅉㅉ",
"5454","448450373","지금 이라도
택배로 원위치 시켜라",
"5455","448450355","한국은 니들때문에 쪽팔린다.   입을때마다 명심해라",
"5456","448450350","와 불매운동이고 뭐고 공짜 한방에 훅가버리네 ㅋㅋㅋㅋㅋ",
"5457","448450347","반일 빨...갱....이 새끼들 
부들부들 거리는 소리가 들린다ㅋㅋ",
"5458","448450340","답이없다 ~그러니 일본의 식민지가 됐겠지?",
"5459","448450334","이런 기사쓰시 마라
보기싫다",
"5460","448450326","국민들이 개 돼지라고 하니 기분 나빠 하는데 확실히 우리나라 국민성 개 돼지인면이 있다.....

안 그런가요 ??",
"5461","448450320","ㅋㅋ  재밌네..",
"5462","448450297","여기서 욕하는 놈들 다이소도 끊었길 바란다.....................이중잣대...........양심선언해라",
"5463","448450293","일본에  모멸감도  못느끼는 사람들
공짜 유니히트텍에 자존심도 버린사람들
국적은 대한민국이지만 
일본제품에 환장한 준일본인들",
"5464","448450285","이러니 일본놈들이
그지 ㅅㄱ 들인줄 알고
위안부를 고작 100억으로 퉁치려하지
히트텍이 몇개야 우와~~~",
"5465","448450280","난 히트텍보다
내의가 좋아",
"5466","448450274","개념과 자존심도 없는 개되아지들",
"5467","448450273","양쟀물도 공짜라면 더 많이 받아 먹자?
야구도 지고 성질 나는데 이기사 보고 더 짜증나네.
우리 동네 수퍼 에서  라돈 침대 공짜 인데 받아갈놈들 다 와라.",
"5468","448450259","미친 정신나간 것들",
"5469","448450257","유니클로 간   ♩♩  새끼들   3대가 빌어먹어린",
"5470","448450245","거지 같아서 정말 한국 수준..",
"5471","448450226","일베클로 내복 거지들ㅋ
너무 하찮아서 비웃기도 귀찮다
본토 원숭이들이 대신 조롱해 주더라
하긴 일베 거지들한테 만원짜리 공짜.내복만 얻을수 있다면 매국따위 우습겠지",
"5472","448450199","정서적으로는 절대 용서할 수 없지만 현실적으로 본다면 나름 납득이 가는 부분이네요.
그냥 씁쓸하네요. 쩝;;;;;",
"5473","448450184","어쩐지 유니클로에 사람이 좀 있더라. 공짜 사은품 뿌리고 있었구만. 그 옆 탑텐 갔더니 니미 사람들 바글바글. 줄서서 계산하는데까지 30분 걸렸다. 공짜 사은품 주고 있더만. 유니클로 사람 좀 있다 했더니 탑텐에 비하면야 뭐. 유니클로 공짜 사은품 뿌릴 땐 팔아줘도 될거 같다
 팔수록 손해보는거 아니겠음?",
"5474","448450182","유니클로 옷 좋다. 가벼우면서 따뜻하고 가격도 저렴하고... 장점이 많은 브랜드이다. 
올해 패딩조끼를 사고 싶어 다른 브랜드를 아무리 뒤져도 유니클로만한 품질에 가격을 
가진 브랜드를 찾아보기 힘들다.
하지만 그럼에도 나는 유니클로 조끼를 절대 사지 않을 생각이다. 현재까지 꾹 참고 있다.
갈 줄 몰라서 안가는게 아니고 가지 말아야 할 걸 알기 때문에 안가는 거다.
입으로는 욕하면서 행사 하나에 좋다고 가서 제품 구매하는 앞뒤가 다른 한국인은 안되고 싶다.
같은 대한민국 국민으로서 다른 사람들도 그렇게 했으면 하는 바램이다.",
"5475","448450176","거지냐?",
"5476","448450136","♪♪들... 무시 당할만 하다.",
"5477","448450130","독립투사가 지하에서울고있다~~한심하다!!",
"5478","448450127","한국인들이 아닐수도 있자나? 외국인들이 대다수일듯 한국인이라는 정체성을 가진사람들 이라면 내복따위에 자존심을 버릴리가 없음",
"5479","448450125","기레기도 한벌 받아 입었냐?
이게 기사꺼리냐

매국찌라시들 발악해도 영원히 일본불매",
"5480","448450122","10만 정도야. 뭐. 5000만장 순삭이면 인정. ㅋ",
"5481","448450113","",
"5482","448450112","이러니 개 돼지 소리 듣는거지

머리는 장식이 아닌데.... 생각 좀 하고 살면 좋겠다.....",
"5483","448450087","거지♬♬들 단돈 몇만원에 영혼과 나라를 팔 인간들~~~",
"5484","448450084","♬♪♪~♩♩♪♪들 ㅎㅎㅎㅎㅎㅎㅎ  진짜 어디가서 남한테 잔소리하지마라 벌래색히들아.",
"5485","448450061","토착왜구들이 그동안 얼마나 안스러웠겠어요.
부패로 쌓아둔 돈 들고가서 대랑구매 했겠죠.
왜구들 놔두십시요.

우리는 우리 길을 갑시다.
끝까지 불매.
영원히 불매.

지소미아 종료하라!
공수처를 설치하라!
개성공단 금강산 재개해서 전쟁을 끝내라!",
"5486","448450044","우리 주변에 젊은 아이들도 이런때 일본 여행가면 대접받는다면 가는 얼빠진 아이들 만더만...",
"5487","448450042","국민들 힘들게 하지말고 좌빨들 니네나 반일해라 그리고 북한제도 많이 팔아줘라 돼지새끼 더 살찌게 머저리들",
"5488","448450038","참~의식없는 민족이네~
한국을 얼마나 우습게 볼까~
♩♩들 별거아니네~~~하면서",
"5489","448450032","저러니 개국민이라 욕을먹지...내가봐도 한심한데 아베가보기엔 그지깽깽이 같이 보이겠지...
그러니 정신빠진 얼간이들때문에 온국민이 
일본에 무시당하는거다...",
"5490","448450031","참 답없다",
"5491","448450021","국민성 어쩔수 없다.",
"5492","448450017","ㅁ.,ㅊ 개 돼지들
니네같은 무뇌들이 
돈필요하니 나라 팔아먹는거야
니들은 매국노 욕하지 마라
니들이 매국노 이니까",
"5493","448450015","미치넘들아 왜 사니  생각좀하고살자",
"5494","448450009","거지냐",
"5495","448449969","요즘 유니클로 사는 사람들 진짜 무뇌아인증이죠... 그냥 그정도 수준인 사람들은 어디든 있기마련 나머지는 더 착실하게 불매하면됩니다",
"5496","448449946","ㅋㅋㅋㅋㅋㅋㅋㅋ",
"5497","448449944","안사!!",
"5498","448449943","양성희 기자

유니클로 흥보기사 쓰지마세요

그 유명한 광고형기사 같은데

그러니 기자인식이 동네뭐만큼떨어지지",
"5499","448449935","미쳤네  누가 희생하라디? 불매  그거하나 못해가지고 아우",
"5500","448449934","친일파들은 참 많아.",
"5501","448449930","진짜 개돼지 인증이다",
"5502","448449928","유니크로가 가지고 노네.
한국 개.돼지들을 .........",
"5503","448449909","히트텍 하나에 영혼까지 팔아 먹는 불쌍한 사람들....주말 유니클로매장 지나가는데 벌거지들이 부쩍 믈었더라....",
"5504","448449908","가짜뉴스도 이런 가짜뉴스가 없네?
20만개 히트텍 증정해주는 한국브랜드는 기사에도 없네?",
"5505","448449906","정신차려라들",
"5506","448449899","한심한 것들",
"5507","448449898","진짜 한심하다!
공짜라면 양잿물도 마시겠다 진심....;;;;;;;",
"5508","448449890","빨리 잊어버리는   닭대가리들이  많네요",
"5509","448449888","줄 서서 받아간 이 개돼지들아
진짜 부끄럽지도 않냐.
너희 같은 족속들 때문에 70년 전 해방이 안된거다.",
"5510","448449879","미련한건지 모자란건지......짠하다. 지조상 괴롭히고 죽이기까지한 늠들한테 돈갖다바치고......",
"5511","448449877","진짜 ?",
"5512","448449873","한국 사람들은 공짜를 너무나 좋아해서",
"5513","448449826","인간들아~ 인간들아~~
와~사노
이순신 장군께서 이모습 보면
뭐라 하시겠노
창피 스럽다.",
"5514","448449824","지금 사람들이 무료걸래 나눔 받아서 청소 열심히 한다는뎅요",
"5515","448449821","인간아인간아 ㅉㅉ  저런거에 놀아나니 어찌 왜놈들이 우릴 무시하지않겟냐...히트텍입고  바다에퐁당빠져서 수영햐고 왜국섬숭이한테 가라 너그들이 조아하는  유니클로싸구려원산지로 꺼져라",
"5516","448449807","유니클로 히트텍입고 따뜻하게 겨울보내시고 평생 벽에 똥칠하며 사셨으면 좋겠습니다!! 하여간 ...",
"5517","448449804","이게 무슨 기사거리라고 .. 이런 기사 쓰는 이유는 뭔가 기자냥반 ♪♬같은",
"5518","448449802","그럴줄 알았다...",
"5519","448449793","꼴랑 내복 하나에

자존심을 파냐?

에라이 인간들아",
"5520","448449792","창피하다.",
"5521","448449787","♩♩♪♪♬♬도 아니고",
"5522","448449780","개 돼지들아~ 놀림깜이 되지말지어다",
"5523","448449769","우리나라에 거지가 많지.  그걸 일본이 읽고 있지.",
"5524","448449768","개돼지들...",
"5525","448449765","불매 운동 하는 강아지중 절반이  줄서서  구걸했을껄",
"5526","448449762","울산 업스퀘어 유니클로 주말에 사람 많더라...",
"5527","448449759","와...진짜 공짜좀 그만밝히지...히트텍없으면 죽어?",
"5528","448449749","일본한테 왜 지배당하고 살았는지 알거같다",
"5529","448449735","시.방.세. 개.돼지들",
"5530","448449729","어쩔수없는
개,   돼지
조센   징",
"5531","448449702","거지근성이 어디 가겠나?
이런걸 쪽빠가 노리는거다",
"5532","448449682","쓸개도 영혼 없는 인간들.",
"5533","448449628","인터넷쇼핑이  동난다 하더니.. 정말 대한민국인이.... 일본인들이 웃겠네 그 난리 통에도 가게 진열대에는 한국제품만 남아있더라는데 ㅜㅜ 동이나다니.. ㅎ저런저런..",
"5534","448449612","한국인의 이름을 걸고
불매운동 최소 1년은 
유지합시다",
"5535","448449608","백화점에 유니클로 사러 가는 사람들 아직 있더라구요. 어떻게 지금 같은 시국에 일본걸 살수가 있냐고 일부러 더 크게 말합니다.",
"5536","448449595","일베가 이렇게 많았나... ㅉㅉ",
"5537","448449590","버러지들",
"5538","448449574","어휴... 잘한다.. 진짜 .  그지도 아니고",
"5539","448449572","조국왈 개골창에   붕어 가재 개구리 시기들처럼 살아라",
"5540","448449568","그러거나 말거나 난 쳐다도 안봄",
"5541","448449559","거지 새x 도 아니고...그거 얼마나 한다고....하..",
"5542","448449551","방사능덕지덕지 재고떨이
사은품만 받고 튀나? ㅋ",
"5543","448449538","왜 후쿠시마의 싼  농수산물도 쳐먹지 가면 공짜 많이 줄거다 가서 좀 쳐드시지? 공짜인데",
"5544","448449530","그지냐ㅋㅋㅋㅋ
내가 일본놈이라도 조롱하겠다ㅋㅋㅋㅋㅋㅋㅋㅋ",
"5545","448449527","진짜 쪽팔리지도 모르고 사는 벌레들이 많구나.
힛트텍  값도 안되는 니들 존심이 부끄럽기 짝이 없다.
에레이.",
"5546","448449524","공짜라면 나라도 팔아먹겠구만",
"5547","448449515","안간다며 ㅋㅋ 역시 ♪~답다",
"5548","448449506","그러게 양성희 기자 는 유니클로 홍보 직원이예요???   아니면  일본이 잘되길 바라는 토착왜구냐   것도 아니면 친일하세요?????기자짓도  애국심을 좀 장착하고 하세요!!!!!",
"5549","448449503","그렇게 개돼지가 되어 사서 집에가서 보니 뿌듯하던? 1500만원 할인해줘서 일제차 사고 욕 쳐먹는 인간들은 열받을듯.... 꼴랑 패딩하나에 이런 쓰레기들을 보면서 ㅎㅎㅎㅎㅎ",
"5550","448449492","정체성도 없는 인간들 
너희처럼 무지한것들이 있으니 
박사모가 있고 태극기 할배들이 있고 자한당이 존재한다.
욕들어도 싸다.
왜? 너희들은 한국 국민이 아니다.!",
"5551","448449485","참나.",
"5552","448449484","기레기 기사 넘 믿지 맙시다
우리 국민들은 불매운동 잘하고 있는데",
"5553","448449483","식민지 36년 
우리는 잊지말아야한다
독립열사들이 지하에서 통곡하신다",
"5554","448449465","샹각없는 사람들이 많아요
부끄러운줄도  모르고~~",
"5555","448449453","괜찮아요! 내일 부터 다시 불매합니다!",
"5556","448449445","어쩔수없는
개 돼지 ♪~",
"5557","448449443","아 정말 나라도 팔아먹을 개돼지거지들이다.
정신좀 차려라.",
